Scode,Coname,Anncdate,Num,Suplnm,Conumb,Lstrorn,LstScode,Ctlprtrlat,Suplpa,Suplpart
股票代码,公司简称,,,供应商名称,公司编号,,公司股票代码,参控关系,,
000035,中国天楹,2014-12-31,4.0,滨州城建集团有限公司,AZ0021384,,,,50547945.9,0.0919
000035,中国天楹,2014-12-31,5.0,南通万达锅炉有限公司,AZ0009728,,,子公司,63941309.58,0.11630000000000001
000035,中国天楹,2015-12-31,10.0,南通万达锅炉有限公司,AZ0009728,,,子公司,70845223.12,0.1543
000035,中国天楹,2015-12-31,6.0,洛阳智超机电科技有限公司,AZ0009157,,,,13076841.16,0.0285
000035,中国天楹,2015-12-31,7.0,江苏正源环保科技有限公司,AZ0007747,,,,14172029.98,0.030899999999999997
000035,中国天楹,2015-12-31,8.0,山东滨州城建集团公司,AZ0011146,,,,24186936.0,0.0527
000035,中国天楹,2015-12-31,9.0,江苏省苏中建设集团股份有限公司,AZ0007594,,,,45833000.0,0.0998
000037,深南电A,2015-12-31,2.0,中海石油气电集团有限责任公司珠海贸易分公司,AZ0021385,,,,292132722.55,0.23809999999999998
000037,深南电A,2015-12-31,3.0,广州市中源石油化工有限公司,AZ0004420,,,,368177366.46,0.30010000000000003
000037,深南电A,2015-12-31,4.0,深圳市江润科技发展有限公司,AZ0013984,,,,4199829.02,0.0034000000000000002
000037,深南电A,2015-12-31,5.0,中海石油气电集团有限责任公司广东贸易分公司,AZ0021369,,,,463333434.6,0.3776
000037,深南电A,2015-12-31,6.0,仙桃合能燃气销售有限公司,AZ0017125,,,子公司,89633244.39,0.0731
000038,大通退(退市),2013-12-31,11.0,兖州市建筑安装工程总公司,AZ0021390,,,,31869700.45,0.3346
000038,大通退(退市),2013-12-31,12.0,兖州市华一建筑安装有限公司,AZ0021392,,,,4435512.48,0.0466
000038,大通退(退市),2013-12-31,13.0,青岛德泰建设工程有限公司,AZ0010533,,,,4673769.61,0.049100000000000005
000038,大通退(退市),2013-12-31,14.0,济宁圣润电力安装有限公司,AZ0007136,,,,5765000.0,0.0605
000038,大通退(退市),2013-12-31,15.0,兖州市永华建筑安装工程有限公司,AZ0021391,,,,7258866.41,0.0762
000038,大通退(退市),2014-12-31,16.0,兖州市华一建筑安装有限公司,AZ0021392,,,,10152481.48,0.049800000000000004
000038,大通退(退市),2014-12-31,17.0,泗水昌隆建筑工程有限公司,AZ0015116,,,,10172135.44,0.05
000038,大通退(退市),2014-12-31,18.0,山东永胜建设集团有限公司,AZ0011532,,,,10341000.0,0.0508
000038,大通退(退市),2014-12-31,19.0,兖州市建筑安装工程总公司,AZ0021390,,,,10783506.89,0.053
000038,大通退(退市),2014-12-31,20.0,兖州市建筑装饰公司,AZ0021393,,,,8950226.11,0.044000000000000004
000038,大通退(退市),2015-12-31,21.0,山东宏厦建设集团有限公司,AZ0021394,,,,12626891.24,0.054400000000000004
000038,大通退(退市),2015-12-31,22.0,山东兖州建设总公司,AZ0011519,,,,13189076.33,0.056900000000000006
000038,大通退(退市),2015-12-31,23.0,山东永胜建设集团有限公司,AZ0011532,,,,22778881.4,0.09820000000000001
000038,大通退(退市),2015-12-31,24.0,泗水昌隆建筑工程有限公司,AZ0015116,,,,24577624.56,0.1059
000038,大通退(退市),2015-12-31,25.0,兖州市华一建筑安装有限公司,AZ0021392,,,,46059172.69,0.1985
000039,中集集团,2013-12-31,10.0,鞍钢股份有限公司,AZ0000419,,000898,,845541640.0,0.0616
000039,中集集团,2013-12-31,6.0,广东骏杰金属材料有限公司,AZ0003815,,,,590074220.0,0.043
000039,中集集团,2013-12-31,7.0,武汉钢铁股份有限公司,AZ0016739,,600005,,608911000.0,0.0444
000039,中集集团,2013-12-31,8.0,首钢京唐钢铁联合有限责任公司,AZ0034373,,,,636598150.0,0.0464
000039,中集集团,2013-12-31,9.0,上海宝钢浦东国际贸易有限公司,AZ0012122,,,,773294980.0,0.0564
000039,中集集团,2014-12-31,11.0,鞍钢股份有限公司,AZ0000419,,000898,,1084891260.0,0.0322
000039,中集集团,2014-12-31,12.0,武汉钢铁股份有限公司,AZ0016739,,600005,,1086690490.0,0.0323
000039,中集集团,2014-12-31,13.0,NationaloilwellVarcoNorwayAS,AZ0021395,,,,2702383000.0,0.08039999999999999
000039,中集集团,2014-12-31,14.0,首钢股份公司迁安钢铁公司,AZ0014735,,,,741826420.0,0.022099999999999998
000039,中集集团,2014-12-31,15.0,首钢京唐钢铁联合有限责任公司,AZ0034373,,,,863054940.0,0.025699999999999997
000039,中集集团,2015-07-03,16.0,四川金星清洁能源装备集团股份有限公司,AZ0174721,,,,33646200.0,0.0507
000039,中集集团,2015-11-19,17.0,北京元年科技股份有限公司,AZ0127522,,,,1486900.0,0.049
000039,中集集团,2015-12-31,18.0,NationaloilwellVarcoNorwayAS,AZ0021395,,,,1093940000.0,0.0337
000039,中集集团,2015-12-31,19.0,武汉钢铁股份有限公司,AZ0016739,,600005,,614721000.0,
000039,中集集团,2015-12-31,20.0,鞍钢股份有限公司,AZ0000419,,000898,,634148000.0,0.0195
000039,中集集团,2015-12-31,21.0,首钢京唐钢铁联合有限责任公司,AZ0034373,,,,745010000.0,0.023
000039,中集集团,2015-12-31,22.0,上海宝钢浦东国际贸易有限公司,AZ0012122,,,,921977000.0,0.028399999999999998
000040,ST旭蓝,2014-06-26,1.0,深圳市金特汇通投资发展有限公司,AZ0347859,,,,,
000042,中洲控股,2014-12-31,1.0,深圳市亚泰国际建设股份有限公司,AZ0014265,,002811.SZ,,209255965.71,0.0834
000042,中洲控股,2014-12-31,2.0,深圳市建工集团股份有限公司,AZ0013976,,,,282403924.8,0.1125
000042,中洲控股,2014-12-31,3.0,中铁建工集团有限公司,AZ0020570,,,子公司,336321200.0,0.134
000042,中洲控股,2014-12-31,4.0,中建二局第三建筑工程有限公司,AZ0020290,,,,633970000.0,0.2526
000042,中洲控股,2014-12-31,5.0,汕头市达濠建筑总公司,AZ0012027,,,,93276702.52,0.037200000000000004
000045,深纺织A,2013-12-31,10.0,江阴市虎跑纺织印染有限公司,AZ0007979,,,,65656120.0,0.056299999999999996
000045,深纺织A,2013-12-31,6.0,富士胶片(中国)投资有限公司,AZ0003542,,,,106753948.43,0.0916
000045,深纺织A,2013-12-31,7.0,力特光电股份有限公司,AZ0021406,,,,240455974.24,0.20629999999999998
000045,深纺织A,2013-12-31,8.0,江阴市康源印染有限公司,AZ0007993,,,,45336923.0,0.038900000000000004
000045,深纺织A,2013-12-31,9.0,山东魏联印染有限公司,AZ0011486,,,,57162626.0,0.049100000000000005
000048,京基智农,2013-12-31,10.0,东莞市富之源饲料蛋白开发有限公司,AZ0002887,,,,49435941.63,0.0362
000048,京基智农,2013-12-31,6.0,中央储备粮广东新沙港直属库,AZ0021408,,,,38577950.25,0.028300000000000002
000048,京基智农,2013-12-31,7.0,三河汇福粮油集团饲料蛋白有限公司,AZ0010935,,,,40658697.85,0.0298
000048,京基智农,2013-12-31,8.0,中纺天泽油脂(大连)有限公司,AZ0019459,,,,43973111.08,0.0322
000048,京基智农,2013-12-31,9.0,粤港供水有限公司,AZ0021407,,,,46566089.35,0.0341
000048,京基智农,2014-12-31,11.0,中粮贸易有限公司(原中粮粮油有限公司),AZ0020366,,,,41224692.0,0.0262
000048,京基智农,2014-12-31,12.0,东莞市富之源饲料蛋白开发有限公司,AZ0002887,,,,44587619.02,0.028399999999999998
000048,京基智农,2014-12-31,13.0,广东粤港供水有限公司,AZ0003966,,,,51594676.28,0.032799999999999996
000048,京基智农,2014-12-31,14.0,中纺油脂有限公司,AZ0019460,,,,55210164.43,0.0351
000048,京基智农,2014-12-31,15.0,中粮饲料(茂名)有限公司,AZ0020372,,,,99191142.96,0.06309999999999999
000048,京基智农,2015-12-31,16.0,益海嘉里(兴平)食品工业有限公司,AZ0018009,,,,22734291.41,0.0144
000048,京基智农,2015-12-31,17.0,东莞市富之源饲料蛋白开发有限公司,AZ0002887,,,,30572432.66,0.0194
000048,京基智农,2015-12-31,18.0,深圳市水务集团,AZ0021411,,,,42021539.1,0.026600000000000002
000048,京基智农,2015-12-31,19.0,中粮贸易有限公司,AZ0020366,,,,54809432.3,0.0347
000048,京基智农,2015-12-31,20.0,广东粤港供水有限公司,AZ0003966,,,,66522634.33,0.0421
000050,深天马A,2013-12-31,10.0,武汉天马微电子有限公司,AZ0016858,,,联营公司,429964869.0,0.12
000050,深天马A,2013-12-31,11.0,HIMAXTECHNOLOGIESLIMITED,AZ0021417,,,,96821262.0,0.03
000050,深天马A,2013-12-31,12.0,东莞鹏龙光电有限公司,AZ0002864,,,,97041227.0,0.03
000050,深天马A,2013-12-31,8.0,深圳市三德冠精密电路科技有限公司,AZ0014140,,,,103303400.0,0.03
000050,深天马A,2013-12-31,9.0,上海中航光电子有限公司,AZ0013561,,,,185518244.0,0.05
000050,深天马A,2014-01-22,13.0,深圳市山本光电股份有限公司,AZ0343110,,,,7668200.0,0.08410000000000001
000050,深天马A,2014-12-03,14.0,厦门福信光电集成有限公司,AZ0156416,,,,,
000058,深赛格,2013-12-31,32.0,深圳市硕捷实业有限公司,AZ0014184,,,,105219837.0,0.2889
000058,深赛格,2013-12-31,33.0,纵横国际博览城(苏州)有限公司,AZ0021426,,,,16024907.88,0.044000000000000004
000058,深赛格,2013-12-31,34.0,运得投资发展有限公司,AZ0021424,,,,20883812.77,0.057300000000000004
000058,深赛格,2013-12-31,35.0,深圳市润能数码科技有限公司,AZ0014135,,,,40004571.8,0.1099
000058,深赛格,2013-12-31,36.0,南通市国土资源局,AZ0021425,,,,82707463.57,0.2271
000058,深赛格,2014-12-31,37.0,南通华通建设集团有限公司,AZ0009693,,,,140466000.0,0.2862
000058,深赛格,2014-12-31,38.0,长沙聚正鑫业计算机科技有限公司,AZ0018668,,,,17929550.43,0.0365
000058,深赛格,2014-12-31,39.0,深圳市亿信中天科技有限公司,AZ0021427,,,,20536785.9,0.0418
000058,深赛格,2014-12-31,40.0,南京运得投资发展有限公司,AZ0009622,,,,22313634.61,0.0455
000058,深赛格,2014-12-31,41.0,深圳市硕捷实业有限公司,AZ0014184,,,,88650854.94,0.18059999999999998
000058,深赛格,2015-12-31,42.0,西安高科新西部实业发展有限公司,AZ0016945,,,,12874999.8,0.0208
000058,深赛格,2015-12-31,43.0,深圳市硕捷实业有限公司,AZ0014184,,,,146858533.11,0.2376
000058,深赛格,2015-12-31,44.0,纵横国际电子博览城(苏州)有限公司,AZ0021257,,,,16024907.88,0.0259
000058,深赛格,2015-12-31,45.0,北京恒沙科技有限责任公司,AZ0000933,,,,19439652.52,0.0315
000058,深赛格,2015-12-31,46.0,南京运得投资发展有限公司,AZ0009622,,,,23119020.12,0.0374
000059,华锦股份,2013-12-31,6.0,中国石油天然气集团有限公司,AZ0031923,,601857,,1016614303.18,0.03
000059,华锦股份,2013-12-31,7.0,中国石油化工集团有限公司,AZ0031886,,,,185583690.5,0.0055000000000000005
000059,华锦股份,2013-12-31,8.0,盘锦市电业局,AZ0021435,,,,363686747.49,0.010700000000000001
000059,华锦股份,2013-12-31,9.0,中国海洋石油集团有限公司,AZ0049549,,600938,,490532938.28,0.0144
000059,华锦股份,2014-06-30,10.0,吉林梦溪工程管理有限公司,AZ0162045,,,,,
000059,华锦股份,2014-07-16,11.0,北京兴电国际工程管理有限公司,AZ0127713,,,,,
000059,华锦股份,2014-12-31,12.0,中国石油天然气集团有限公司,AZ0031923,,601857,,1195996909.7,0.038599999999999995
000059,华锦股份,2014-12-31,13.0,大连北方化学工业有限公司,AZ0002399,,,,200123334.02,0.006500000000000001
000059,华锦股份,2014-12-31,14.0,中国海洋石油集团有限公司,AZ0049549,,600938,,499995201.46,0.0161
000059,华锦股份,2014-12-31,15.0,中国石油化工集团有限公司,AZ0031886,,,,674506540.24,0.0217
000059,华锦股份,2015-03-06,16.0,鞍山广联科技发展有限公司,AZ0446508,,,,,
000059,华锦股份,2015-12-22,17.0,上海富晨/上纬公司,AZ0065952,,,,,
000059,华锦股份,2015-12-31,18.0,中国兵器工业集团,AZ0026198,,,,19038508935.39,0.8808
000059,华锦股份,2015-12-31,19.0,中国石油天然气集团有限公司,AZ0031923,,601857,,457588640.41,0.0212
000059,华锦股份,2015-12-31,20.0,中国海洋石油集团有限公司,AZ0049549,,600938,,484255405.6,0.022400000000000003
000059,华锦股份,2015-12-31,21.0,盘锦市电业局,AZ0021435,,,,497781777.8,0.023
000059,华锦股份,2015-12-31,22.0,铁法煤业(集团)有限责任公司煤炭销售分公司,AZ0021437,,,,74859551.91,0.0034999999999999996
000061,农产品,2014-08-29,1.0,龙岗区鹅公岭菜场,AZ0453692,,,,11735900.0,0.0472
000061,农产品,2014-08-29,2.0,武汉梁子湖水产品加工有限公司,AZ0291124,,,,22954600.0,0.0924
000061,农产品,2014-08-29,3.0,仙桃市华盛水产品有限公司,AZ0110999,,,,43104800.0,0.17350000000000002
000061,农产品,2014-08-29,4.0,中远海运发展股份有限公司,AZ0099964,,601866,,8135400.0,0.0327
000061,农产品,2014-12-31,5.0,鹅公岭菜场,AZ0021444,,,,12681213.75,0.0143
000061,农产品,2014-12-31,6.0,洪湖市丰泽天成水产有限公司,AZ0006121,,,,14312305.0,0.0161
000061,农产品,2014-12-31,7.0,华泽(香港)有限公司,AZ0026218,,,,21327667.7,0.024
000061,农产品,2014-12-31,8.0,仙桃华盛水产品有限公司,AZ0021442,,,,22615314.6,0.0254
000061,农产品,2014-12-31,9.0,洪湖市洪城水产养殖场,AZ0006122,,,,40713252.94,0.0458
000061,农产品,2015-12-31,10.0,洪湖市丰泽天成水产有限公司,AZ0006121,,,,31069470.0,0.19440000000000002
000061,农产品,2015-12-31,11.0,洪湖市洪城水产养殖场,AZ0006122,,,,40835588.84,0.2554
000061,农产品,2015-12-31,12.0,华泽(香港)贸易有限公司,AZ0021445,,,,4936188.06,0.030899999999999997
000061,农产品,2015-12-31,13.0,东莞市制糖厂有限公司,AZ0002960,,,,7740000.0,0.0484
000063,中兴通讯,2013-07-31,6.0,北京深度量化机器人科技股份有限公司,AZ0137543,,,,299100.0,0.23920000000000002
000063,中兴通讯,2013-08-23,7.0,上海科泰电源股份有限公司,AZ0072807,,300153,,9764300.0,0.0471
000063,中兴通讯,2014-03-31,8.0,深圳蓝波绿建集团股份有限公司,AZ0049683,,,,27345600.0,0.0528
000063,中兴通讯,2014-04-28,9.0,北京帛仁旅游管理有限公司,AZ0134593,,,,378400.0,0.0327
000063,中兴通讯,2014-06-13,10.0,深圳市骏达光电有限公司,AZ0348422,,,,18407800.0,0.486
000063,中兴通讯,2014-10-25,11.0,华鹏飞股份有限公司,AZ0145512,,300350,,18746700.0,0.0398
000063,中兴通讯,2014-12-08,12.0,深圳市盛科五金塑胶有限公司,AZ0346078,,,,,
000063,中兴通讯,2015-08-17,13.0,北京锐融天下科技股份有限公司,AZ0141155,,,,1628600.0,0.1516
000063,中兴通讯,2015-10-23,14.0,元道通信股份有限公司,AZ0116695,,301139,,3591500.0,0.0397
000065,北方国际,2013-12-31,10.0,伊朗德黑兰城郊铁路公司,AZ0026225,,,,554387855.43,0.16329999999999997
000065,北方国际,2013-12-31,6.0,超达技术有限公司,AZ0021451,,,,115261772.56,0.034
000065,北方国际,2013-12-31,7.0,焦作市科瑞森机械制造有限公司,AZ0021450,,,,156208400.0,0.046
000065,北方国际,2013-12-31,8.0,泛玛散料处理技术(北京)有限公司,AZ0003093,,,,199177140.0,0.0587
000065,北方国际,2013-12-31,9.0,长春轨道客车股份有限公司,AZ0026228,,,子公司,374144041.25,0.11019999999999999
000065,北方国际,2014-12-31,11.0,佛山市顺德区财税局,AZ0021452,,,,187940020.0,0.0637
000065,北方国际,2014-12-31,12.0,通号国际控股有限公司,AZ0016080,,,,249607683.2,0.08449999999999999
000065,北方国际,2014-12-31,13.0,中国水利水电第十工程局有限公司,AZ0020011,,,子公司,263218968.69,0.0892
000065,北方国际,2014-12-31,14.0,伊朗德黑兰城郊铁路公司,AZ0026225,,,,535893056.93,0.1815
000065,北方国际,2014-12-31,15.0,长春轨道客车股份有限公司,AZ0026228,,,子公司,629853997.5,0.2133
000065,北方国际,2015-12-31,16.0,中国水电建设集团国际工程有限公司,AZ0020005,,,子公司,176220006.11,0.0446
000065,北方国际,2015-12-31,17.0,伊朗德黑兰城郊铁路公司,AZ0026225,,,,373719661.05,0.09449999999999999
000065,北方国际,2015-12-31,18.0,中国水利水电第十工程局,AZ0020011,,,,421252273.74,0.1065
000065,北方国际,2015-12-31,19.0,长春轨道客车股份有限公司,AZ0026228,,,,491392890.85,0.1243
000065,北方国际,2015-12-31,20.0,株洲电力机车有限公司,AZ0021453,,,,635834955.0,0.16079999999999997
000066,中国长城,2015-07-02,6.0,武汉新泽世纪科技发展有限公司,AZ0290927,,,,,
000068,华控赛格,2013-12-31,17.0,同方光电(沈阳)有限公司,AZ0016112,,,,153955764.2,0.2193
000068,华控赛格,2013-12-31,18.0,深圳市金锐显数码科技有限公司东莞分公司,AZ0014000,,,,45923610.18,0.0654
000068,华控赛格,2013-12-31,19.0,安徽康佳电子有限公司,AZ0000222,,,子公司,62037687.44,0.08839999999999999
000068,华控赛格,2013-12-31,20.0,北京京东方显示技术有限公司,AZ0001070,,,子公司,65178413.84,0.0929
000068,华控赛格,2013-12-31,21.0,沈阳毅昌科技有限公司,AZ0014584,,,子公司,87750988.9,0.125
000068,华控赛格,2014-08-28,22.0,深圳市立基盛科技有限公司,AZ0014061,,,,100.0,0.0446
000068,华控赛格,2014-08-28,23.0,钦州市同方和宸精密电子科技有限公司,AZ0010471,,,,1300.0,0.5398
000068,华控赛格,2014-08-28,24.0,浙江贝力生科技有限公司,AZ0018770,,,,2078100.0,0.0861
000068,华控赛格,2014-08-28,25.0,同方股份有限公司,AZ0016111,,600100,,300.0,0.1168
000068,华控赛格,2014-08-28,26.0,深圳市亨运通物流有限公司,AZ0340111,,,,400.0,0.17550000000000002
000068,华控赛格,2014-12-31,27.0,深圳市国英铜业有限公司,AZ0013897,,,,1330598.3,0.0537
000068,华控赛格,2014-12-31,28.0,广州市惠宏盛电子科技有限公司,AZ0004347,,,,1496581.15,0.0604
000068,华控赛格,2014-12-31,29.0,安徽康佳电子有限公司,AZ0000222,,,子公司,2807825.11,0.1134
000068,华控赛格,2014-12-31,30.0,深圳市亮新光电显示技术有限公司,AZ0014067,,,,6730399.53,0.2718
000068,华控赛格,2014-12-31,31.0,深圳市安博进出口有限公司,AZ0013789,,,,8439429.05,0.3408
000068,华控赛格,2015-12-31,32.0,深圳市伟力兴实业有限公司,AZ0014222,,,,23249040.6,0.36829999999999996
000068,华控赛格,2015-12-31,33.0,北京淇方天环保科技有限公司,AZ0001221,,,,2636410.23,0.0418
000068,华控赛格,2015-12-31,34.0,北京乾润开元环保科技有限公司,AZ0001233,,,,3401709.32,0.053899999999999997
000068,华控赛格,2015-12-31,35.0,石家庄科林电气设备有限公司,AZ0014674,,,,4032478.62,0.0639
000068,华控赛格,2015-12-31,36.0,北京展正辉利钢材有限公司,AZ0001608,,,,4251692.31,0.0674
000070,ST特信,2014-08-29,2.0,中国电信股份有限公司福州分公司,AZ0089569,,,,1400.0,0.018600000000000002
000070,ST特信,2014-08-29,3.0,中国电信股份有限公司广东分公司,AZ0019534,,,,1700.0,0.023
000070,ST特信,2014-08-29,4.0,中国南水北调集团中线有限公司,AZ0087400,,,,1700.0,0.023
000070,ST特信,2014-08-29,5.0,中国移动通信集团江西有限公司上饶分公司,AZ0091247,,,,1900.0,0.0254
000070,ST特信,2014-08-29,6.0,杭州富通通信技术股份有限公司,AZ0006829,,,,2100.0,0.0282
000089,深圳机场,2014-03-20,3.0,深圳市金证科技股份有限公司,AZ0347892,,600446,,33404100.0,0.016399999999999998
